k,rho,nu,beta,delta,sigma,lower,upper
0.060283898778295125,0.9726875254082498,0.9643178876286359,-0.9874643893288627,-0.9703717380352616,-1.94,-2.07,-1.83
0.0011871862281652712,0.9797982485667213,0.9922548875078627,-1.0045985252805196,-1.0030678537334778,-1.94,-2.02,-1.87
0.014534329315970894,0.9873174597877075,0.9938362708423452,-0.9973112552658415,-0.9930055517581774,-1.99,-2.05,-1.94
0.01742548565610423,0.97911245094708,0.9870801475747719,-0.9952313476552319,-1.006177318590497,-2.0,-2.14,-1.87
0.04308524777171777,0.9792855540265093,0.9946484612633941,-0.9922715543811993,-0.9831544277113387,-2.04,-2.13,-1.94
0.03259093093103952,1.0084094447934344,1.0168125990986396,-0.9904990973960426,-0.9760419789022325,-1.81,-1.96,-1.72
-0.00822274379445363,0.9866351066685135,0.9922040711725485,-1.0060109432070992,-1.024090708335943,-2.02,-2.1,-1.94
0.000355483794594413,1.0015815210411414,0.9707479946805366,-0.9921825874337131,-1.0143078487483184,-1.94,-2.05,-1.85
0.05432923364609055,0.9991350730203612,0.9641565981463702,-0.9877955507868081,-0.9703562275074464,-2.01,-2.1,-1.92
0.02694338514049722,0.9991198921958624,0.9743376405005431,-0.9907484130036316,-0.9830656006737238,-1.98,-2.08,-1.89
-0.0005006649259124431,1.001132901837249,0.9967032231138716,-1.0036306452415091,-1.0029092829103254,-2.01,-2.06,-1.96
-0.029396110409102404,1.0282147422201184,1.0027817038287048,-1.0064801143673687,-0.9927943072229821,-2.02,-2.11,-1.93
-0.014720838977304902,1.02264565726197,1.0027734577731278,-1.0095807762740887,-0.9944071838848146,-2.09,-2.29,-1.92
-0.0032828892988884073,1.0072078065755181,1.0055345507167863,-1.006507289888785,-1.0210987339421262,-1.98,-2.1,-1.88
-0.020732614061153443,0.9994099579460022,1.034452136955089,-1.0170174097651667,-0.9996148166369081,-1.93,-2.04,-1.84
0.023111572197407754,0.9746774454147589,1.0112115197693434,-1.0003922534442422,-0.9918716590295203,-2.06,-2.13,-2.0
0.029421136282370215,0.998333422028767,1.0016608828543967,-0.9769652887339693,-0.9718635749213924,-2.03,-2.12,-1.94
0.0026557506442500063,1.0011541410291214,0.9787669215060808,-1.006264785225048,-1.0027287952477806,-1.97,-2.06,-1.87
-0.015156220046508816,1.0218411681974935,1.0092262965256074,-1.016076344165746,-0.999222390885198,-1.94,-2.05,-1.85
-4.8828001417659285e-05,0.97925303256047,1.0285425518603373,-0.9907053903982083,-0.9821193654274529,-1.93,-2.01,-1.85
-0.013308274123808177,1.0181793179715335,0.993929177301524,-1.0051591083881468,-1.0197020615965742,-1.96,-2.06,-1.83
-0.00825451273202964,1.001840953707081,1.0039414900377368,-0.9974673964464889,-1.011556569918373,-2.02,-2.11,-1.94
-0.024372669167347448,0.9969806568419406,1.0305870596487428,-1.0030059971781902,-1.0095412149857972,-2.0,-2.11,-1.9
0.009138049336912807,1.0045578235450736,1.0040046269838967,-0.9842674006049477,-0.9876009456621885,-2.0,-2.06,-1.95
0.03365777352884754,0.9942381505812339,0.9990064567923165,-0.987210388598245,-0.9930429137312115,-2.09,-2.18,-1.98
