k,rho,nu,beta
0.4716251082855354,0.8608674616171567,0.7906174639004047,-0.8128206476833156
0.6018647283000985,0.9725442394364302,1.223309631980356,-0.777851377009172
0.4521159113237913,0.8831299409947615,0.714213417301095,-0.8860202011856737
0.37549742155277155,0.900911172496042,1.38718264173906,-0.8907656737006779
0.40786709246544656,0.9520485503046381,1.030740317567004,-0.8942817957232632
0.6831365487919845,0.766710945207541,0.8005010677868156,-0.8050793398565377
0.44956915842753636,0.8857759177351922,1.29200850014736,-0.824840015101601
0.5632739269870448,0.8500833948877622,1.332857147441032,-0.8080321839074938
0.40563966768412124,0.8772387311826173,1.3497725819790112,-0.8889225322534928
0.612998441187579,0.7872602961795625,0.9569954136347922,-0.7872013446642999
0.6155389629912451,0.7326749537237132,0.9323273430853669,-0.8022747127244259
0.4840198560181569,0.8242647114574313,1.338846941397251,-0.8687712387569227
0.5846258261245951,0.8414417947590137,0.6035290922164422,-0.8057882560645815
0.5846141115401192,0.7895889873951776,1.0464811305166213,-0.7976081254698069
0.6631471451071822,0.7932760319924835,0.9435229009986555,-0.8338881433921814
0.5299923816563391,0.7613609673486572,0.600700362310479,-0.8684117454129103
0.5556723723574326,0.7928426982861172,1.155278693535795,-0.8443074610493693
0.648928657135093,0.7312236575363034,1.4446464229775946,-0.7474927019188207
0.36302096680492785,0.8862227197264083,1.7188172796980739,-0.8073807169931431
0.5835949297576567,0.8240344564494316,1.3956836488624673,-0.8101522882022082
0.6730358308534822,0.7631669717929499,1.169936448827348,-0.7751568537225051
