k,rho,nu,beta,delta
0.09147403085321262,0.9692796430518467,0.9677699971848258,-0.9485957326605318,-0.9086560340731313
0.12025247239495712,1.043425267078143,0.9321266450792185,-0.9234283079981985,-0.8482619444025732
0.1357957786359889,1.1252830526688307,1.0375593561620946,-0.9259276338838108,-0.7928203350626417
0.10025724302211039,0.9314110347275079,1.0238969263916227,-0.9515379563479587,-0.8708294698961272
0.1820517397175524,0.9657238722837445,1.0472297892460056,-0.9057384776836475,-0.7758647270354015
0.1227786353874408,0.8477644512090622,1.016825639852712,-0.9430636978272723,-0.8487003236538924
0.10361280712811605,1.0264476568003054,1.0383917338538866,-0.9198604460587552,-0.8095417151785369
0.18384842915661653,0.8735308258256107,1.011350611186078,-0.9375493913077214,-0.8233867255668188
0.17847462608511822,1.0013405205670782,0.9903236892943464,-0.9208901360247401,-0.80970439666383
0.13077298276243343,1.0740333109949978,1.0481361533654356,-0.9165237178627992,-0.7988520742054239
0.10452540936229979,0.990950229732009,1.000472803184873,-0.9561985596609902,-0.8432055893901481
0.17251731933832332,0.8590513024413828,1.0429476772342787,-0.9641177375826635,-0.7667913200012533
0.09399853838514718,0.9619076332382398,1.075501026439715,-0.9551140081308954,-0.8369993061942875
0.15021515078613032,0.9461686661794382,0.9868065580464197,-0.938162513404746,-0.9077996480803727
0.10032654244912492,0.940689234119128,1.0347074647718586,-0.9549955158393284,-0.8696305940973779
0.22284176270761363,0.8281643963511323,1.0317777104124124,-0.9094226864666851,-0.74300953984345
0.14926831681356928,0.9992914749163546,1.0751346514921656,-0.8684979782399999,-0.7945253181571088
0.17722415039772288,0.9051637187023089,1.0040583664036622,-0.9305533620424894,-0.786695636617773
0.11092728454828998,1.036193343551337,1.0161637203804383,-0.9388126090645723,-0.9549970186036691
0.19161518379045483,0.7847414681248056,0.9377399835631834,-0.9539442722674818,-0.9303591162795697
0.14631333172898114,0.9596230541273724,0.9769826189578821,-0.9236544207528794,-0.8187230637612011
0.1762378942611765,1.0550465263720663,0.9893234191296991,-0.8969395285398979,-0.7937075319883551
0.17537165077491246,0.9666144829425621,1.0537722286879911,-0.892124290706223,-0.7556343117731958
0.09188080528244356,0.9445283845679426,0.9826500727279268,-0.9556242757191182,-0.9018313083272667
0.061723912336661794,0.9781196142759112,1.047443598215187,-0.9636971482549479,-0.829619917435007
0.1417446481995271,1.0910825742914336,0.974593364101154,-0.9063216221669897,-0.9233702668005054
0.1476041659684011,0.8700727969991585,0.9241737975765685,-0.9604325163235274,-0.8302658447191635
0.0541786533488754,0.9587529948665632,1.0017126232890257,-0.9792176565648738,-0.9475312219047409
0.20882161210750394,0.8966491703199664,1.0499555252601978,-0.8805277191753563,-0.7292612108470315
0.16614445585828863,0.8533674991532396,1.0114147211504496,-0.9168805481227604,-0.8400248874468199
0.2375917505957176,1.0394173812458045,0.9755532108819174,-0.8850591823310563,-0.6756034290246005
0.13125315918159133,0.9459703021073003,1.025981559676099,-0.9129000431671928,-0.8773636963685005
0.014640689756792252,1.1082082896193377,1.0806782876402945,-0.9432446406125767,-0.9374385151572567
0.13095103527788599,0.9519374026526406,1.0518403235625582,-0.9414105056216079,-0.8208217699909945
0.2294818102132795,0.9358595666773386,0.9647794972653738,-0.9338266589746532,-0.8357798559958389
0.15549277397346448,0.912417165257181,0.9577286451707671,-0.9419403161474931,-0.8084129543590807
0.1632874211184354,0.9948973548874357,0.9716795115068937,-0.9246210078104664,-0.8685409586225441
